paper_id,decision,rq_label,query,retriever_type,retrieved_contexts,retrieved_chunk_ids,similarity_scores
NIPS_2016_489,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['The paper is generally well written and easy to follow.', 'Generally the paper is well written and structured, the model is explained understandingly and the results are analyzed well.', 'The paper itself is well written, although the description of the model is a bit scattered and there are some points where I think things could be more clear (I will elaborate below).', 'To be direct though, I think that the main thing this paper lacks are a comprehensive set of experiments.', 'However, this paper does not really explore the first question.']","['NIPS_2016_489_review_0_chunk_9', 'NIPS_2016_489_review_5_chunk_2', 'NIPS_2016_489_review_1_chunk_3', 'NIPS_2016_489_review_1_chunk_4', 'NIPS_2016_489_review_0_chunk_13']","[1.1140365600585938, 1.1271822452545166, 1.2288588285446167, 1.3150948286056519, 1.3214095830917358]"
NIPS_2016_489,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['The paper itself is well written, although the description of the model is a bit scattered and there are some points where I think things could be more clear (I will elaborate below).', ""Also the specific dynamics of the model may just be well suited for the solution but it's hard to say from the paper and just one scenario."", 'The paper also provides some experimental results to compare the performance of an instance of the above method (which is a combination of Kalman filter with feedforward convolutional neural network) with some other techniques such as standard Kalman filter.The introduction can be better motivated by providing some explicit real world applications and mentioning that how much the proposed model can effectively improve the performance of the earlier methods.', 'The paper proposes a method for discriminative training of state estimators by constructing deterministic computation graph and optimizing it using gradient descent methods and backpropagation techniques from recurrent neural networks.', 'In most parts, the authors only provide a short summary of the results which at some cases it is even hard to the readers to regenerate the same results.']","['NIPS_2016_489_review_1_chunk_3', 'NIPS_2016_489_review_3_chunk_3', 'NIPS_2016_489_review_2_chunk_4', 'NIPS_2016_489_review_2_chunk_0', 'NIPS_2016_489_review_2_chunk_9']","[0.16831849296567852, 0.12196081944440337, 0.11502164998381598, 0.11120366016605315, 0.1092390806281209]"
ICLR_2020_867,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['The main contributions are summarized as follows: 1.', ""), and that the evaluations don't quantify uncertainty (and thus the claimed improvements due to attention may not be significant)."", ""I'd like to see some careful breakdown of this compared to other approaches."", '- The experiments are not convincing.', ""I have concerns that the evaluation doesn't focus enough on application-relevant scenarios (why exclude cells that are not in the top 50?""]","['ICLR_2020_867_review_1_chunk_1', 'ICLR_2020_867_review_2_chunk_3', 'ICLR_2020_867_review_2_chunk_30', 'ICLR_2020_867_review_0_chunk_13', 'ICLR_2020_867_review_2_chunk_1']","[1.3925762176513672, 1.4068044424057007, 1.478407859802246, 1.4908273220062256, 1.5136427879333496]"
ICLR_2020_867,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['The main contributions are summarized as follows: 1.', 'I wonder if part of the reason is that using N much larger than 50 is problematic due to the scaling mentioned earlier.', 'Paper Summary ------------- This paper addresses the forecasting of origin-destination demand data, with a focus on ride-sharing transportation applications.', ""I'm concerned that it will be non-scalable given the O(N) cost in terms of number of parameters and the O(N^2) cost of runtime (you need to execute Eq."", 'Instead of assuming that cells in a given 2D euclidean neighborhood are correlated, it assumes that all journeys that overlap with the one of the cells in the current origin-destination pair are similar.']","['ICLR_2020_867_review_1_chunk_1', 'ICLR_2020_867_review_2_chunk_42', 'ICLR_2020_867_review_2_chunk_7', 'ICLR_2020_867_review_2_chunk_28', 'ICLR_2020_867_review_2_chunk_11']","[0.21376887093948296, 0.13539975767172788, 0.12256438183723374, 0.0915714769365822, 0.0830589614727608]"
ICLR_2020_867,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['The presentation quality of the method details in Sec.', ""I'd like to see some careful breakdown of this compared to other approaches."", ""), and that the evaluations don't quantify uncertainty (and thus the claimed improvements due to attention may not be significant)."", 'The authors should provide confidence intervals and visualizations for the predictions.', 'Novelty & Significance ----------------------- The current paper is quite niche when it comes to significance; I think it may be a bit too specialized for most ICLR readers.']","['ICLR_2020_867_review_2_chunk_4', 'ICLR_2020_867_review_2_chunk_30', 'ICLR_2020_867_review_2_chunk_3', 'ICLR_2020_867_review_0_chunk_21', 'ICLR_2020_867_review_2_chunk_21']","[1.3023362159729004, 1.309173345565796, 1.3535417318344116, 1.3683427572250366, 1.4078823328018188]"
ICLR_2020_867,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['The results demonstrate that the proposed model outperforms state-of-the-art methods in OD flow prediction, with 6.5% to 15.0% improvement of testing RMSE.', 'Paper Summary ------------- This paper addresses the forecasting of origin-destination demand data, with a focus on ride-sharing transportation applications.', 'LSTMs and SRCN) baselines, with primary results in Table 1.', 'However, it would be more convincing if quantitative analysis or empirical results are provided.', ""I'd be happy to be proven wrong, but I'd guess including a 7-day window would lead to noticeably better results.""]","['ICLR_2020_867_review_1_chunk_8', 'ICLR_2020_867_review_2_chunk_7', 'ICLR_2020_867_review_2_chunk_19', 'ICLR_2020_867_review_1_chunk_11', 'ICLR_2020_867_review_2_chunk_35']","[0.22318864995362603, 0.15224999967913877, 0.1407125745502127, 0.1392848228859832, 0.09990592321154253]"
ICLR_2020_908,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['Quality: The paper is technically sound, though it is a trivial extension of a previous method.', 'Clarity: The paper is well organized and is well written in general.', 'The results demonstrate the value of the proposed approximations, and I hence recommend a weak accept of the paper.', 'The experiments are thorough, convincing and the span a range of applications.', 'This is a interesting paper on an important topic, but it was a main weakness: it assumes that the reader is deeply familiar with the CCA.']","['ICLR_2020_908_review_0_chunk_20', 'ICLR_2020_908_review_0_chunk_22', 'ICLR_2020_908_review_2_chunk_9', 'ICLR_2020_908_review_2_chunk_8', 'ICLR_2020_908_review_1_chunk_0']","[1.1431193351745605, 1.2812480926513672, 1.3966482877731323, 1.3997164964675903, 1.4397081136703491]"
ICLR_2020_908,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['This is a interesting paper on an important topic, but it was a main weakness: it assumes that the reader is deeply familiar with the CCA.', 'In order to make the paper more accessible to a general audience, the authors should: 1) have at least one sentence in the abstract that explains in layman terms why is CCA important and how it works (""multi-view learning"" does not suffice); given that you have the term ""multi-view learning"" in the title, you should explain what it is and how it can benefit from CCA 2) re-organize the current intro, which reads more like related work, into a more traditional format - one intuitive paragraph on what is multi-view learning (MVL), what is CCA, how does CCA help MVL - one intuitive paragraph on an illustrative example on how MVL & CCA help solving a problem - one intuitive paragraph on how the proposed approach works - one paragraph summarizing the main findings/results 3) ideally, add a section with an illustrative running example, which would have a huge impact on the paper\'s readability (far more than, say, than the current Appendix)', 'Since the empirical setup is a little contrived it is hard to even know whether a simple two-step approach that first estimates CCA subspace and then uses those projections in a SVM or MLP would perform comparable or better if given a fair-chance to compete.', 'As the authors note, the main challenge in developing a task-optimal form of deep CCA that discriminates based on the CCA projection is in computing this projection within the network.', 'Clarity: The paper is well organized and is well written in general.']","['ICLR_2020_908_review_1_chunk_0', 'ICLR_2020_908_review_1_chunk_1', 'ICLR_2020_908_review_0_chunk_25', 'ICLR_2020_908_review_2_chunk_3', 'ICLR_2020_908_review_0_chunk_22']","[0.1724263818882885, 0.1044149358448449, 0.09223036894636324, 0.09124200080437371, 0.08480307780137247]"
ICLR_2020_908,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['Clarity: The paper is well organized and is well written in general.', 'Quality: The paper is technically sound, though it is a trivial extension of a previous method.', 'The experiments are thorough, convincing and the span a range of applications.', 'This is a interesting paper on an important topic, but it was a main weakness: it assumes that the reader is deeply familiar with the CCA.', 'This is an empirical paper in the sense that no guarantees are provided for the proposed techniques.']","['ICLR_2020_908_review_0_chunk_22', 'ICLR_2020_908_review_0_chunk_20', 'ICLR_2020_908_review_2_chunk_8', 'ICLR_2020_908_review_1_chunk_0', 'ICLR_2020_908_review_2_chunk_7']","[1.086671233177185, 1.1642593145370483, 1.287335753440857, 1.3849189281463623, 1.4590480327606201]"
ICLR_2020_908,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['The experimental setup and results are sound but some of the tasks seem contrived to show the improved performance of TOCCA methods.', 'The paper accomplishes this by simply adding a task specific term to the optimization objective of DeepCCA (Andrew et.', 'The results demonstrate the value of the proposed approximations, and I hence recommend a weak accept of the paper.', 'Particularly, the authors present three methods that progressively relax the orthogonality constraints.', '2013), which involves just adding a task-specific MLP on top and minimizing the associated loss-function.']","['ICLR_2020_908_review_0_chunk_11', 'ICLR_2020_908_review_0_chunk_4', 'ICLR_2020_908_review_2_chunk_9', 'ICLR_2020_908_review_2_chunk_5', 'ICLR_2020_908_review_0_chunk_6']","[0.20656852902090872, 0.16007444258552428, 0.13887403940710435, 0.1371651509025357, 0.11754769625824316]"
